CMDLINE python Benchmark.py
MEM 3818.386719 1777131635.9764
MEM 3820.136719 1777131636.0770
MEM 3823.636719 1777131636.1785
MEM 3826.886719 1777131636.2796
MEM 3830.136719 1777131636.3801
MEM 3833.136719 1777131636.4806
MEM 3836.761719 1777131636.5813
MEM 3839.011719 1777131636.6818
MEM 3841.511719 1777131636.7823
MEM 3843.136719 1777131636.8831
MEM 3845.886719 1777131636.9838
MEM 3849.636719 1777131637.0842
MEM 3854.011719 1777131637.1846
MEM 3859.886719 1777131637.2851
MEM 3865.261719 1777131637.3855
MEM 3871.136719 1777131637.4859
MEM 3877.261719 1777131637.5863
MEM 3881.761719 1777131637.6867
MEM 3887.511719 1777131637.7872
MEM 3892.386719 1777131637.8876
MEM 3897.136719 1777131637.9881
MEM 3903.011719 1777131638.0885
MEM 3909.386719 1777131638.1889
MEM 3914.511719 1777131638.2894
MEM 3920.261719 1777131638.3899
MEM 3925.386719 1777131638.4903
MEM 3928.761719 1777131638.5910
MEM 3928.761719 1777131638.6918
MEM 3928.761719 1777131638.7925
MEM 3928.761719 1777131638.8934
MEM 3928.761719 1777131638.9941
MEM 3928.761719 1777131639.0950
MEM 3928.761719 1777131639.1959
MEM 3928.761719 1777131639.2964
MEM 3928.761719 1777131639.3968
MEM 3928.761719 1777131639.4973
MEM 3928.761719 1777131639.5979
MEM 3928.761719 1777131639.6984
MEM 3928.761719 1777131639.7989
MEM 3928.761719 1777131639.8993
MEM 3928.761719 1777131639.9998
MEM 3928.761719 1777131640.1003
MEM 3928.761719 1777131640.2009
MEM 3928.761719 1777131640.3014
MEM 3928.761719 1777131640.4019
MEM 3928.761719 1777131640.5024
MEM 3928.761719 1777131640.6029
MEM 3928.761719 1777131640.7035
MEM 3928.761719 1777131640.8041
MEM 3928.761719 1777131640.9046
MEM 3928.761719 1777131641.0050
MEM 3928.761719 1777131641.1055
MEM 3928.761719 1777131641.2061
MEM 3928.761719 1777131641.3067
MEM 3928.761719 1777131641.4073
MEM 3928.761719 1777131641.5077
MEM 3928.761719 1777131641.6084
MEM 3928.761719 1777131641.7090
MEM 3928.761719 1777131641.8096
MEM 3928.761719 1777131641.9102
MEM 3928.761719 1777131642.0110
MEM 3928.761719 1777131642.1117
MEM 3928.761719 1777131642.2128
MEM 3928.761719 1777131642.3146
MEM 3928.761719 1777131642.4165
MEM 3928.761719 1777131642.5180
MEM 3928.761719 1777131642.6191
MEM 3928.761719 1777131642.7199
MEM 3928.761719 1777131642.8204
MEM 3928.761719 1777131642.9209
MEM 3928.761719 1777131643.0215
MEM 3928.761719 1777131643.1219
MEM 3928.761719 1777131643.2224
MEM 3928.761719 1777131643.3229
MEM 3928.761719 1777131643.4234
MEM 3928.761719 1777131643.5238
MEM 3928.761719 1777131643.6245
MEM 3928.761719 1777131643.7249
MEM 3928.761719 1777131643.8254
MEM 3928.761719 1777131643.9259
MEM 3928.761719 1777131644.0264
MEM 3928.761719 1777131644.1271
MEM 3928.761719 1777131644.2276
MEM 3928.761719 1777131644.3281
MEM 3928.761719 1777131644.4287
MEM 3928.761719 1777131644.5293
MEM 3928.761719 1777131644.6298
MEM 3928.761719 1777131644.7304
MEM 3928.761719 1777131644.8310
MEM 3928.761719 1777131644.9316
MEM 3928.761719 1777131645.0321
MEM 3928.761719 1777131645.1327
MEM 3928.761719 1777131645.2333
MEM 3928.761719 1777131645.3338
MEM 3928.761719 1777131645.4345
MEM 3928.761719 1777131645.5349
MEM 3928.761719 1777131645.6354
MEM 3934.636719 1777131645.7359
MEM 3942.386719 1777131645.8362
MEM 3950.011719 1777131645.9367
MEM 3957.011719 1777131646.0372
MEM 3963.761719 1777131646.1377
MEM 3970.011719 1777131646.2382
MEM 3975.886719 1777131646.3387
MEM 3980.511719 1777131646.4391
MEM 3985.761719 1777131646.5395
MEM 3991.261719 1777131646.6400
MEM 3996.886719 1777131646.7406
MEM 4003.886719 1777131646.8410
MEM 4010.261719 1777131646.9417
MEM 4016.011719 1777131647.0422
MEM 4021.386719 1777131647.1432
MEM 4027.261719 1777131647.2436
MEM 4033.636719 1777131647.3442
MEM 4040.386719 1777131647.4449
MEM 4046.636719 1777131647.5455
MEM 4053.636719 1777131647.6459
MEM 4060.136719 1777131647.7464
MEM 4065.636719 1777131647.8468
MEM 4070.886719 1777131647.9473
MEM 4076.011719 1777131648.0478
MEM 4082.136719 1777131648.1481
MEM 4087.636719 1777131648.2486
MEM 4094.636719 1777131648.3489
MEM 4101.261719 1777131648.4493
MEM 4108.136719 1777131648.5498
MEM 4115.011719 1777131648.6502
MEM 4121.261719 1777131648.7506
MEM 4127.136719 1777131648.8511
MEM 4132.261719 1777131648.9515
MEM 4136.886719 1777131649.0520
MEM 4140.386719 1777131649.1525
MEM 4144.886719 1777131649.2530
MEM 4149.886719 1777131649.3534
MEM 4155.636719 1777131649.4538
MEM 4160.511719 1777131649.5542
MEM 4165.386719 1777131649.6548
MEM 4168.386719 1777131649.7552
MEM 4172.636719 1777131649.8558
MEM 4176.636719 1777131649.9564
MEM 4179.636719 1777131650.0569
MEM 4181.761719 1777131650.1575
MEM 4186.136719 1777131650.2587
MEM 4190.886719 1777131650.3597
MEM 4194.386719 1777131650.4602
MEM 4198.886719 1777131650.5610
MEM 4203.011719 1777131650.6615
MEM 4207.011719 1777131650.7620
MEM 4211.761719 1777131650.8624
MEM 4216.886719 1777131650.9628
MEM 4222.136719 1777131651.0632
MEM 4226.886719 1777131651.1636
MEM 4231.511719 1777131651.2641
MEM 4236.136719 1777131651.3645
MEM 4240.886719 1777131651.4650
MEM 4244.761719 1777131651.5656
MEM 4248.636719 1777131651.6661
MEM 4252.011719 1777131651.7666
MEM 4255.261719 1777131651.8671
MEM 4259.386719 1777131651.9676
MEM 4263.011719 1777131652.0681
MEM 4267.136719 1777131652.1686
MEM 4270.886719 1777131652.2690
MEM 4275.011719 1777131652.3695
MEM 4278.511719 1777131652.4699
MEM 4282.511719 1777131652.5703
MEM 4286.636719 1777131652.6708
MEM 4292.511719 1777131652.7713
MEM 4296.136719 1777131652.8717
MEM 4300.386719 1777131652.9722
MEM 4303.386719 1777131653.0727
MEM 4305.511719 1777131653.1734
MEM 4309.261719 1777131653.2745
MEM 4312.636719 1777131653.3755
MEM 4316.636719 1777131653.4763
MEM 4320.761719 1777131653.5769
MEM 4326.636719 1777131653.6773
MEM 4332.011719 1777131653.7777
MEM 4337.011719 1777131653.8782
MEM 4341.386719 1777131653.9787
MEM 4347.011719 1777131654.0793
MEM 4350.261719 1777131654.1797
MEM 4355.261719 1777131654.2802
MEM 4361.011719 1777131654.3807
MEM 4367.011719 1777131654.4811
MEM 4372.761719 1777131654.5815
MEM 4378.761719 1777131654.6820
MEM 4384.011719 1777131654.7824
MEM 4389.261719 1777131654.8828
MEM 4394.886719 1777131654.9832
MEM 4400.761719 1777131655.0836
MEM 4406.386719 1777131655.1840
MEM 4412.136719 1777131655.2844
MEM 4418.386719 1777131655.3848
MEM 4421.636719 1777131655.4854
MEM 4426.636719 1777131655.5859
MEM 4430.261719 1777131655.6867
MEM 4430.261719 1777131655.7872
MEM 4430.261719 1777131655.8876
MEM 4430.261719 1777131655.9881
MEM 4430.261719 1777131656.0887
MEM 4430.261719 1777131656.1895
MEM 4430.261719 1777131656.2905
MEM 4430.261719 1777131656.3913
MEM 4430.261719 1777131656.4917
MEM 4430.261719 1777131656.5925
MEM 4430.261719 1777131656.6931
MEM 4430.261719 1777131656.7936
MEM 4430.261719 1777131656.8940
MEM 4430.261719 1777131656.9945
MEM 4430.261719 1777131657.0950
MEM 4430.261719 1777131657.1955
MEM 4430.261719 1777131657.2959
MEM 4430.261719 1777131657.3963
MEM 4430.261719 1777131657.4967
MEM 4430.261719 1777131657.5971
MEM 4430.261719 1777131657.6977
MEM 4430.261719 1777131657.7983
MEM 4430.261719 1777131657.8987
MEM 4430.261719 1777131657.9991
MEM 4430.261719 1777131658.0997
MEM 4430.261719 1777131658.2002
MEM 4430.261719 1777131658.3006
MEM 4430.261719 1777131658.4010
MEM 4430.261719 1777131658.5014
MEM 4430.261719 1777131658.6019
MEM 4430.261719 1777131658.7023
MEM 4430.261719 1777131658.8029
MEM 4430.261719 1777131658.9033
MEM 4430.261719 1777131659.0038
MEM 4430.261719 1777131659.1043
MEM 4430.261719 1777131659.2049
MEM 4430.261719 1777131659.3057
MEM 4430.261719 1777131659.4061
MEM 4430.261719 1777131659.5066
MEM 4430.261719 1777131659.6073
MEM 4430.261719 1777131659.7081
MEM 4430.261719 1777131659.8085
MEM 4430.261719 1777131659.9090
MEM 4430.261719 1777131660.0096
MEM 4430.261719 1777131660.1100
MEM 4430.261719 1777131660.2105
MEM 4430.261719 1777131660.3109
MEM 4430.261719 1777131660.4113
MEM 4430.261719 1777131660.5117
MEM 4430.261719 1777131660.6121
MEM 4430.261719 1777131660.7125
MEM 4430.261719 1777131660.8130
MEM 4430.261719 1777131660.9134
MEM 4430.261719 1777131661.0139
MEM 4430.261719 1777131661.1143
MEM 4430.261719 1777131661.2147
MEM 4430.261719 1777131661.3152
MEM 4430.261719 1777131661.4157
MEM 4430.261719 1777131661.5162
MEM 4430.261719 1777131661.6166
MEM 4430.261719 1777131661.7170
MEM 4430.261719 1777131661.8175
MEM 4430.261719 1777131661.9179
MEM 4430.261719 1777131662.0183
MEM 4430.261719 1777131662.1188
MEM 4430.261719 1777131662.2192
MEM 4430.261719 1777131662.3197
MEM 4430.261719 1777131662.4201
MEM 4430.261719 1777131662.5208
MEM 4430.261719 1777131662.6215
MEM 4430.261719 1777131662.7219
MEM 4430.261719 1777131662.8222
MEM 4430.261719 1777131662.9228
MEM 4430.261719 1777131663.0234
MEM 4430.261719 1777131663.1240
MEM 4430.261719 1777131663.2245
MEM 4430.261719 1777131663.3250
MEM 4430.261719 1777131663.4255
MEM 4430.261719 1777131663.5259
MEM 4430.261719 1777131663.6265
MEM 4430.261719 1777131663.7269
MEM 4430.261719 1777131663.8277
MEM 4430.261719 1777131663.9285
MEM 4430.261719 1777131664.0351
MEM 4430.261719 1777131664.1354
MEM 4430.261719 1777131664.2358
MEM 4430.261719 1777131664.3363
MEM 4430.261719 1777131664.4368
MEM 4430.261719 1777131664.5373
MEM 4430.261719 1777131664.6381
MEM 4430.261719 1777131664.7386
MEM 4430.261719 1777131664.8393
MEM 4430.261719 1777131664.9399
MEM 4430.261719 1777131665.0404
MEM 4430.261719 1777131665.1408
MEM 4430.261719 1777131665.2415
MEM 4430.261719 1777131665.3420
MEM 4430.261719 1777131665.4424
MEM 4430.261719 1777131665.5428
MEM 4430.261719 1777131665.6433
MEM 4430.261719 1777131665.7440
MEM 4430.261719 1777131665.8444
MEM 4430.261719 1777131665.9449
MEM 4430.261719 1777131666.0454
MEM 4430.261719 1777131666.1457
MEM 4430.261719 1777131666.2461
MEM 4430.261719 1777131666.3465
MEM 4430.261719 1777131666.4469
MEM 4430.261719 1777131666.5473
MEM 4430.261719 1777131666.6478
MEM 4430.261719 1777131666.7482
MEM 4430.261719 1777131666.8487
MEM 4430.261719 1777131666.9493
MEM 4430.261719 1777131667.0500
MEM 4430.261719 1777131667.1504
MEM 4430.261719 1777131667.2509
MEM 4430.261719 1777131667.3513
MEM 4430.261719 1777131667.4518
MEM 4430.261719 1777131667.5522
MEM 4430.261719 1777131667.6527
MEM 4430.261719 1777131667.7533
MEM 4430.261719 1777131667.8539
MEM 4430.261719 1777131667.9545
MEM 4430.261719 1777131668.0553
MEM 4430.261719 1777131668.1559
MEM 4430.261719 1777131668.2564
MEM 4430.261719 1777131668.3570
MEM 4430.261719 1777131668.4574
MEM 4430.261719 1777131668.5580
MEM 4430.261719 1777131668.6585
MEM 4430.261719 1777131668.7589
MEM 4430.261719 1777131668.8594
MEM 4430.261719 1777131668.9598
MEM 4430.261719 1777131669.0602
MEM 4430.261719 1777131669.1607
MEM 4430.261719 1777131669.2611
MEM 4430.261719 1777131669.3616
MEM 4430.261719 1777131669.4622
MEM 4430.261719 1777131669.5626
MEM 4430.261719 1777131669.6630
MEM 4430.261719 1777131669.7634
MEM 4430.261719 1777131669.8640
MEM 4430.261719 1777131669.9644
MEM 4430.261719 1777131670.0647
MEM 4430.261719 1777131670.1652
MEM 4430.261719 1777131670.2657
MEM 4430.261719 1777131670.3663
MEM 4430.261719 1777131670.4670
MEM 4430.261719 1777131670.5675
MEM 4430.261719 1777131670.6680
MEM 4430.261719 1777131670.7685
MEM 4430.261719 1777131670.8693
MEM 4430.261719 1777131670.9698
MEM 4430.261719 1777131671.0704
MEM 4430.261719 1777131671.1716
MEM 4430.261719 1777131671.2721
MEM 4430.261719 1777131671.3726
MEM 4430.261719 1777131671.4733
MEM 4430.261719 1777131671.5741
MEM 4430.261719 1777131671.6747
MEM 4430.261719 1777131671.7751
MEM 4430.261719 1777131671.8756
MEM 4430.261719 1777131671.9760
MEM 4430.261719 1777131672.0764
MEM 4430.261719 1777131672.1768
MEM 4430.261719 1777131672.2773
MEM 4430.261719 1777131672.3777
MEM 4430.261719 1777131672.4781
MEM 4430.261719 1777131672.5787
MEM 4430.261719 1777131672.6791
MEM 4430.261719 1777131672.7798
MEM 4430.261719 1777131672.8805
MEM 4430.261719 1777131672.9810
MEM 4430.261719 1777131673.0814
MEM 4430.261719 1777131673.1818
MEM 4430.261719 1777131673.2823
MEM 4430.261719 1777131673.3827
MEM 4430.261719 1777131673.4832
MEM 4430.261719 1777131673.5837
MEM 4430.261719 1777131673.6842
MEM 4430.261719 1777131673.7846
MEM 4430.261719 1777131673.8857
MEM 4430.261719 1777131673.9863
MEM 4430.261719 1777131674.0872
MEM 4430.261719 1777131674.1877
MEM 4430.261719 1777131674.2882
MEM 4430.261719 1777131674.3886
MEM 4430.261719 1777131674.4890
MEM 4430.261719 1777131674.5894
MEM 4430.261719 1777131674.6899
MEM 4430.261719 1777131674.7904
MEM 4430.261719 1777131674.8909
MEM 4430.261719 1777131674.9913
MEM 4430.261719 1777131675.0917
MEM 4430.261719 1777131675.1921
MEM 4430.261719 1777131675.2925
MEM 4430.261719 1777131675.3930
MEM 4430.261719 1777131675.4936
MEM 4430.261719 1777131675.5940
MEM 4430.261719 1777131675.6944
MEM 4430.261719 1777131675.7949
MEM 4430.261719 1777131675.8952
MEM 4430.261719 1777131675.9956
MEM 4430.261719 1777131676.0960
MEM 4430.261719 1777131676.1964
MEM 4430.261719 1777131676.2968
MEM 4430.261719 1777131676.3973
MEM 4430.261719 1777131676.4980
MEM 4430.261719 1777131676.5985
MEM 4430.261719 1777131676.6990
MEM 4430.261719 1777131676.7993
MEM 4430.261719 1777131676.8999
MEM 4430.261719 1777131677.0007
MEM 4430.261719 1777131677.1015
MEM 4430.261719 1777131677.2021
MEM 4430.261719 1777131677.3031
MEM 4430.261719 1777131677.4037
MEM 4430.261719 1777131677.5045
MEM 4430.261719 1777131677.6050
MEM 4430.261719 1777131677.7054
MEM 4430.261719 1777131677.8058
MEM 4430.261719 1777131677.9062
MEM 4430.261719 1777131678.0065
MEM 4430.261719 1777131678.1071
MEM 4430.261719 1777131678.2076
MEM 4430.261719 1777131678.3080
MEM 4430.261719 1777131678.4084
MEM 4430.261719 1777131678.5089
MEM 4430.261719 1777131678.6093
MEM 4430.261719 1777131678.7097
MEM 4430.261719 1777131678.8101
MEM 4430.261719 1777131678.9105
MEM 4430.261719 1777131679.0109
MEM 4430.261719 1777131679.1113
MEM 4430.261719 1777131679.2117
MEM 4430.261719 1777131679.3122
MEM 4430.261719 1777131679.4126
MEM 4430.261719 1777131679.5130
MEM 4430.261719 1777131679.6134
MEM 4430.261719 1777131679.7139
MEM 4430.261719 1777131679.8143
MEM 4430.261719 1777131679.9148
MEM 4430.261719 1777131680.0152
MEM 4430.261719 1777131680.1156
MEM 4441.261719 1777131680.2160
MEM 4455.261719 1777131680.3163
MEM 4469.175781 1777131680.4167
MEM 4477.300781 1777131680.5173
MEM 4510.304688 1777131680.6177
MEM 4504.183594 1777131680.7183
MEM 4506.433594 1777131680.8193
MEM 4471.261719 1777131680.9204
MEM 4471.261719 1777131681.0208
MEM 4471.261719 1777131681.1213
MEM 4471.261719 1777131681.2217
MEM 4471.261719 1777131681.3223
MEM 4471.261719 1777131681.4227
MEM 4471.261719 1777131681.5233
MEM 4471.261719 1777131681.6237
MEM 4471.261719 1777131681.7241
MEM 4471.261719 1777131681.8246
MEM 4471.386719 1777131681.9257
MEM 4471.386719 1777131682.0263
MEM 4471.386719 1777131682.1267
MEM 4471.386719 1777131682.2271
MEM 4471.761719 1777131682.3275
MEM 4471.886719 1777131682.4280
MEM 4472.136719 1777131682.5284
MEM 4472.386719 1777131682.6289
MEM 4472.511719 1777131682.7294
MEM 4472.761719 1777131682.8298
MEM 4472.886719 1777131682.9303
MEM 4438.097656 1777131683.0307
MEM 4438.097656 1777131683.1312
MEM 4438.597656 1777131683.2317
MEM 4438.597656 1777131683.3323
MEM 4438.597656 1777131683.4329
MEM 4438.597656 1777131683.5335
MEM 4438.597656 1777131683.6341
MEM 4438.597656 1777131683.7347
MEM 4438.597656 1777131683.8353
MEM 4438.597656 1777131683.9361
MEM 4438.597656 1777131684.0366
MEM 4438.597656 1777131684.1373
MEM 4438.597656 1777131684.2378
MEM 4438.597656 1777131684.3384
MEM 4438.597656 1777131684.4391
MEM 4438.597656 1777131684.5395
MEM 4438.597656 1777131684.6399
MEM 4438.597656 1777131684.7404
MEM 4438.597656 1777131684.8410
MEM 4438.597656 1777131684.9415
MEM 4438.597656 1777131685.0420
MEM 4438.597656 1777131685.1425
MEM 4438.597656 1777131685.2431
MEM 4438.597656 1777131685.3436
MEM 4438.597656 1777131685.4440
MEM 4438.597656 1777131685.5447
MEM 4438.597656 1777131685.6452
MEM 4438.597656 1777131685.7460
MEM 4438.597656 1777131685.8465
MEM 4438.597656 1777131685.9470
MEM 4438.597656 1777131686.0475
MEM 4438.597656 1777131686.1480
MEM 4438.597656 1777131686.2485
MEM 4438.597656 1777131686.3490
MEM 4438.597656 1777131686.4496
MEM 4438.597656 1777131686.5501
MEM 4438.597656 1777131686.6507
MEM 4438.597656 1777131686.7512
MEM 4438.597656 1777131686.8517
MEM 4438.597656 1777131686.9523
MEM 4438.597656 1777131687.0529
MEM 4438.597656 1777131687.1534
MEM 4438.597656 1777131687.2539
MEM 4438.597656 1777131687.3544
MEM 4438.597656 1777131687.4549
MEM 4438.597656 1777131687.5554
MEM 4438.597656 1777131687.6560
MEM 4438.597656 1777131687.7565
MEM 4438.597656 1777131687.8571
MEM 4438.597656 1777131687.9576
MEM 4438.597656 1777131688.0583
MEM 4438.597656 1777131688.1586
MEM 4438.597656 1777131688.2592
MEM 4438.597656 1777131688.3597
MEM 4438.597656 1777131688.4602
MEM 4438.597656 1777131688.5607
MEM 4438.597656 1777131688.6614
MEM 4438.597656 1777131688.7619
MEM 4438.597656 1777131688.8624
MEM 4438.597656 1777131688.9629
MEM 4438.597656 1777131689.0635
MEM 4438.597656 1777131689.1641
MEM 4438.597656 1777131689.2647
MEM 4438.597656 1777131689.3652
MEM 4438.597656 1777131689.4657
MEM 4438.597656 1777131689.5662
MEM 4438.597656 1777131689.6668
MEM 4438.597656 1777131689.7673
MEM 4438.597656 1777131689.8678
MEM 4438.597656 1777131689.9686
MEM 4438.597656 1777131690.0693
MEM 4438.597656 1777131690.1703
MEM 4438.597656 1777131690.2711
MEM 4438.597656 1777131690.3717
MEM 4438.597656 1777131690.4722
MEM 4406.468750 1777131690.5727
MEM 4406.468750 1777131690.6733
MEM 4406.468750 1777131690.7738
MEM 4406.468750 1777131690.8742
MEM 4406.468750 1777131690.9747
MEM 4406.468750 1777131691.0753
MEM 4406.468750 1777131691.1759
MEM 4406.468750 1777131691.2764
MEM 4406.468750 1777131691.3770
MEM 4406.468750 1777131691.4775
MEM 4406.468750 1777131691.5780
MEM 4406.468750 1777131691.6785
MEM 4406.468750 1777131691.7791
MEM 4406.468750 1777131691.8795
MEM 4406.468750 1777131691.9802
MEM 4406.468750 1777131692.0807
MEM 4406.468750 1777131692.1813
MEM 4406.468750 1777131692.2818
MEM 4406.468750 1777131692.3823
MEM 4406.468750 1777131692.4828
MEM 4406.468750 1777131692.5832
MEM 4406.468750 1777131692.6837
MEM 4406.468750 1777131692.7843
MEM 4406.468750 1777131692.8847
MEM 4406.468750 1777131692.9853
MEM 4406.468750 1777131693.0858
MEM 4406.468750 1777131693.1863
MEM 4406.468750 1777131693.2868
MEM 4406.468750 1777131693.3873
MEM 4406.468750 1777131693.4878
MEM 4406.468750 1777131693.5883
MEM 4406.468750 1777131693.6887
MEM 4406.468750 1777131693.7893
MEM 4406.468750 1777131693.8898
MEM 4406.468750 1777131693.9903
MEM 4406.468750 1777131694.0908
MEM 4406.468750 1777131694.1914
MEM 4406.468750 1777131694.2918
MEM 4406.468750 1777131694.3922
MEM 4406.468750 1777131694.4927
MEM 4406.468750 1777131694.5934
MEM 4406.468750 1777131694.6939
MEM 4406.468750 1777131694.7944
MEM 4406.468750 1777131694.8949
MEM 4406.468750 1777131694.9955
MEM 4406.468750 1777131695.0960
MEM 4406.468750 1777131695.1965
MEM 4406.468750 1777131695.2970
MEM 4406.468750 1777131695.3976
MEM 4406.468750 1777131695.4981
MEM 4406.468750 1777131695.5986
MEM 4406.468750 1777131695.6991
MEM 4406.468750 1777131695.7996
MEM 4406.468750 1777131695.9001
MEM 4406.468750 1777131696.0006
MEM 4406.468750 1777131696.1011
MEM 4406.468750 1777131696.2017
MEM 4406.468750 1777131696.3022
MEM 4406.468750 1777131696.4026
MEM 4406.468750 1777131696.5032
MEM 4406.468750 1777131696.6037
MEM 4406.468750 1777131696.7042
MEM 4406.468750 1777131696.8047
MEM 4406.468750 1777131696.9053
MEM 4406.468750 1777131697.0058
MEM 4406.468750 1777131697.1063
MEM 4406.468750 1777131697.2068
MEM 4406.468750 1777131697.3073
MEM 4406.468750 1777131697.4078
MEM 4406.468750 1777131697.5084
MEM 4406.468750 1777131697.6089
MEM 4406.468750 1777131697.7094
MEM 4406.164062 1777131697.8100
MEM 4406.164062 1777131697.9106
MEM 4406.164062 1777131698.0113
MEM 4406.164062 1777131698.1119
MEM 4406.164062 1777131698.2124
MEM 4406.164062 1777131698.3130
MEM 4406.164062 1777131698.4139
MEM 4406.164062 1777131698.5144
MEM 4406.164062 1777131698.6149
MEM 4406.164062 1777131698.7156
MEM 4406.164062 1777131698.8162
MEM 4406.164062 1777131698.9168
MEM 4406.164062 1777131699.0177
MEM 4406.164062 1777131699.1183
MEM 4406.164062 1777131699.2190
MEM 4406.164062 1777131699.3195
MEM 4406.164062 1777131699.4201
MEM 4406.164062 1777131699.5207
MEM 4406.164062 1777131699.6213
MEM 4406.164062 1777131699.7218
MEM 4406.164062 1777131699.8224
MEM 4406.164062 1777131699.9228
MEM 4406.164062 1777131700.0233
MEM 4406.164062 1777131700.1239
MEM 4406.164062 1777131700.2243
MEM 4406.164062 1777131700.3250
MEM 4406.164062 1777131700.4255
MEM 4406.164062 1777131700.5261
MEM 4406.164062 1777131700.6265
MEM 4406.164062 1777131700.7271
MEM 4406.164062 1777131700.8276
MEM 4406.164062 1777131700.9281
MEM 4406.164062 1777131701.0286
MEM 4406.164062 1777131701.1293
MEM 4406.164062 1777131701.2300
MEM 4406.164062 1777131701.3309
MEM 4406.164062 1777131701.4314
MEM 4406.164062 1777131701.5319
MEM 4406.164062 1777131701.6328
MEM 4406.164062 1777131701.7334
MEM 4406.164062 1777131701.8339
MEM 4406.164062 1777131701.9344
MEM 4406.164062 1777131702.0350
MEM 4406.164062 1777131702.1360
MEM 4406.164062 1777131702.2366
MEM 4406.164062 1777131702.3371
MEM 4406.164062 1777131702.4377
MEM 4406.164062 1777131702.5382
MEM 4406.164062 1777131702.6387
MEM 4406.164062 1777131702.7391
MEM 4406.164062 1777131702.8397
MEM 4406.164062 1777131702.9402
MEM 4406.164062 1777131703.0407
MEM 4406.164062 1777131703.1413
MEM 4406.164062 1777131703.2418
MEM 4406.164062 1777131703.3424
MEM 4406.164062 1777131703.4429
MEM 4406.164062 1777131703.5433
MEM 4406.164062 1777131703.6438
MEM 4406.164062 1777131703.7444
MEM 4406.164062 1777131703.8450
MEM 4406.164062 1777131703.9456
MEM 4406.164062 1777131704.0460
MEM 4406.164062 1777131704.1466
MEM 4406.164062 1777131704.2471
MEM 4406.164062 1777131704.3477
MEM 4406.164062 1777131704.4486
MEM 4406.164062 1777131704.5491
MEM 4406.164062 1777131704.6499
MEM 4406.164062 1777131704.7505
MEM 4406.164062 1777131704.8510
MEM 4406.164062 1777131704.9516
MEM 4406.164062 1777131705.0521
MEM 4406.164062 1777131705.1526
MEM 4406.164062 1777131705.2532
MEM 4406.164062 1777131705.3537
MEM 4406.164062 1777131705.4542
MEM 4406.164062 1777131705.5547
MEM 0.000000 1777131705.6552
MEM 0.000000 1777131705.7556
MEM 0.000000 1777131705.8560
