CMDLINE python Benchmark.py
MEM 4435.000000 1777130153.0329
MEM 4435.000000 1777130153.1333
MEM 4435.000000 1777130153.2337
MEM 4435.000000 1777130153.3341
MEM 4435.000000 1777130153.4345
MEM 4435.000000 1777130153.5349
MEM 4435.000000 1777130153.6353
MEM 4435.000000 1777130153.7357
MEM 4435.000000 1777130153.8361
MEM 4435.000000 1777130153.9365
MEM 4435.000000 1777130154.0369
MEM 4435.000000 1777130154.1373
MEM 4435.000000 1777130154.2379
MEM 4435.000000 1777130154.3384
MEM 4435.000000 1777130154.4390
MEM 4435.000000 1777130154.5401
MEM 4435.000000 1777130154.6405
MEM 4435.000000 1777130154.7409
MEM 4435.000000 1777130154.8413
MEM 4435.000000 1777130154.9417
MEM 4435.000000 1777130155.0421
MEM 4435.000000 1777130155.1425
MEM 4435.000000 1777130155.2429
MEM 4435.000000 1777130155.3434
MEM 4435.000000 1777130155.4438
MEM 4435.000000 1777130155.5442
MEM 4435.000000 1777130155.6445
MEM 4435.000000 1777130155.7449
MEM 4435.000000 1777130155.8453
MEM 4435.000000 1777130155.9457
MEM 4435.000000 1777130156.0460
MEM 4435.000000 1777130156.1465
MEM 4435.000000 1777130156.2468
MEM 4435.000000 1777130156.3472
MEM 4435.000000 1777130156.4475
MEM 4435.000000 1777130156.5479
MEM 4435.000000 1777130156.6483
MEM 4435.000000 1777130156.7486
MEM 4435.000000 1777130156.8490
MEM 4435.000000 1777130156.9493
MEM 4435.000000 1777130157.0497
MEM 4435.000000 1777130157.1501
MEM 4435.000000 1777130157.2505
MEM 4435.000000 1777130157.3510
MEM 4435.000000 1777130157.4515
MEM 4435.000000 1777130157.5519
MEM 4435.000000 1777130157.6523
MEM 4435.000000 1777130157.7527
MEM 4435.000000 1777130157.8531
MEM 4435.000000 1777130157.9534
MEM 4435.000000 1777130158.0540
MEM 4435.000000 1777130158.1544
MEM 4435.000000 1777130158.2548
MEM 4435.000000 1777130158.3552
MEM 4435.000000 1777130158.4557
MEM 4435.000000 1777130158.5561
MEM 4435.000000 1777130158.6564
MEM 4435.000000 1777130158.7569
MEM 4435.000000 1777130158.8573
MEM 4435.000000 1777130158.9577
MEM 4435.000000 1777130159.0581
MEM 4435.000000 1777130159.1585
MEM 4435.000000 1777130159.2589
MEM 4435.000000 1777130159.3592
MEM 4435.000000 1777130159.4595
MEM 4435.000000 1777130159.5599
MEM 4435.000000 1777130159.6603
MEM 4435.000000 1777130159.7607
MEM 4435.000000 1777130159.8611
MEM 4435.000000 1777130159.9614
MEM 4435.000000 1777130160.0618
MEM 4435.000000 1777130160.1622
MEM 4435.000000 1777130160.2626
MEM 4435.000000 1777130160.3629
MEM 4435.000000 1777130160.4633
MEM 4435.000000 1777130160.5637
MEM 4435.000000 1777130160.6641
MEM 4435.000000 1777130160.7644
MEM 4435.000000 1777130160.8648
MEM 4435.000000 1777130160.9652
MEM 4435.000000 1777130161.0656
MEM 4435.000000 1777130161.1660
MEM 4435.000000 1777130161.2664
MEM 4435.000000 1777130161.3668
MEM 4435.000000 1777130161.4673
MEM 4435.000000 1777130161.5677
MEM 4435.000000 1777130161.6680
MEM 4435.000000 1777130161.7684
MEM 4435.000000 1777130161.8688
MEM 4435.000000 1777130161.9693
MEM 4435.000000 1777130162.0698
MEM 4435.000000 1777130162.1705
MEM 4435.000000 1777130162.2711
MEM 4435.000000 1777130162.3721
MEM 4435.000000 1777130162.4726
MEM 4435.000000 1777130162.5730
MEM 4435.000000 1777130162.6734
MEM 4435.000000 1777130162.7738
MEM 4435.000000 1777130162.8742
MEM 4435.000000 1777130162.9746
MEM 4435.000000 1777130163.0750
MEM 4435.000000 1777130163.1754
MEM 4435.000000 1777130163.2757
MEM 4435.000000 1777130163.3761
MEM 4435.000000 1777130163.4765
MEM 4435.000000 1777130163.5769
MEM 4435.000000 1777130163.6773
MEM 4435.000000 1777130163.7776
MEM 4435.000000 1777130163.8780
MEM 4435.000000 1777130163.9783
MEM 4435.000000 1777130164.0787
MEM 4435.000000 1777130164.1791
MEM 4435.000000 1777130164.2795
MEM 4435.000000 1777130164.3799
MEM 4435.000000 1777130164.4803
MEM 4435.000000 1777130164.5807
MEM 4435.000000 1777130164.6811
MEM 4435.000000 1777130164.7814
MEM 4435.000000 1777130164.8818
MEM 4435.000000 1777130164.9822
MEM 4435.000000 1777130165.0826
MEM 4435.000000 1777130165.1829
MEM 4435.000000 1777130165.2833
MEM 4435.000000 1777130165.3838
MEM 4435.000000 1777130165.4842
MEM 4435.000000 1777130165.5846
MEM 4435.000000 1777130165.6850
MEM 4435.000000 1777130165.7856
MEM 4435.000000 1777130165.8860
MEM 4435.000000 1777130165.9866
MEM 4435.000000 1777130166.0874
MEM 4435.000000 1777130166.1880
MEM 4435.000000 1777130166.2886
MEM 4435.000000 1777130166.3896
MEM 4435.000000 1777130166.4901
MEM 4435.000000 1777130166.5905
MEM 4435.000000 1777130166.6909
MEM 4435.000000 1777130166.7913
MEM 4435.000000 1777130166.8918
MEM 4435.000000 1777130166.9921
MEM 4435.000000 1777130167.0925
MEM 4435.000000 1777130167.1929
MEM 4435.000000 1777130167.2933
MEM 4435.000000 1777130167.3937
MEM 4435.000000 1777130167.4941
MEM 4435.000000 1777130167.5944
MEM 4435.000000 1777130167.6948
MEM 4435.000000 1777130167.7952
MEM 4435.000000 1777130167.8957
MEM 4435.000000 1777130167.9960
MEM 4435.000000 1777130168.0964
MEM 4435.000000 1777130168.1968
MEM 4435.000000 1777130168.2972
MEM 4435.000000 1777130168.3976
MEM 4435.000000 1777130168.4979
MEM 4435.000000 1777130168.5984
MEM 4435.000000 1777130168.6987
MEM 4435.000000 1777130168.7991
MEM 4435.000000 1777130168.8995
MEM 4435.000000 1777130168.9998
MEM 4435.000000 1777130169.1003
MEM 4435.000000 1777130169.2007
MEM 4435.000000 1777130169.3012
MEM 4435.000000 1777130169.4019
MEM 4435.000000 1777130169.5026
MEM 4435.000000 1777130169.6032
MEM 4435.000000 1777130169.7038
MEM 4435.000000 1777130169.8043
MEM 4435.000000 1777130169.9050
MEM 4435.000000 1777130170.0055
MEM 4435.000000 1777130170.1060
MEM 4435.000000 1777130170.2064
MEM 4435.000000 1777130170.3067
MEM 4435.000000 1777130170.4071
MEM 4435.000000 1777130170.5075
MEM 4435.000000 1777130170.6078
MEM 4435.000000 1777130170.7082
MEM 4435.000000 1777130170.8086
MEM 4435.000000 1777130170.9091
MEM 4435.000000 1777130171.0096
MEM 4435.000000 1777130171.1100
MEM 4435.000000 1777130171.2104
MEM 4435.000000 1777130171.3108
MEM 4435.000000 1777130171.4112
MEM 4435.000000 1777130171.5116
MEM 4435.000000 1777130171.6119
MEM 4435.000000 1777130171.7123
MEM 4435.000000 1777130171.8128
MEM 4435.000000 1777130171.9132
MEM 4435.000000 1777130172.0136
MEM 4435.000000 1777130172.1140
MEM 4435.000000 1777130172.2143
MEM 4435.000000 1777130172.3147
MEM 4435.000000 1777130172.4151
MEM 4435.000000 1777130172.5155
MEM 4435.000000 1777130172.6158
MEM 4435.000000 1777130172.7162
MEM 4435.000000 1777130172.8165
MEM 4435.000000 1777130172.9170
MEM 4435.000000 1777130173.0177
MEM 4435.000000 1777130173.1183
MEM 4435.000000 1777130173.2187
MEM 4435.000000 1777130173.3196
MEM 4435.000000 1777130173.4200
MEM 4435.000000 1777130173.5205
MEM 4435.000000 1777130173.6210
MEM 4435.000000 1777130173.7214
MEM 4435.000000 1777130173.8218
MEM 4435.000000 1777130173.9222
MEM 4435.000000 1777130174.0226
MEM 4435.000000 1777130174.1230
MEM 4435.000000 1777130174.2233
MEM 4435.000000 1777130174.3237
MEM 4435.000000 1777130174.4241
MEM 4435.000000 1777130174.5245
MEM 4435.000000 1777130174.6249
MEM 4435.000000 1777130174.7253
MEM 4435.000000 1777130174.8257
MEM 4435.000000 1777130174.9261
MEM 4435.000000 1777130175.0266
MEM 4435.000000 1777130175.1269
MEM 4435.000000 1777130175.2273
MEM 4435.000000 1777130175.3276
MEM 4435.000000 1777130175.4280
MEM 4435.000000 1777130175.5284
MEM 4435.000000 1777130175.6288
MEM 4435.000000 1777130175.7293
MEM 4435.000000 1777130175.8297
MEM 4435.000000 1777130175.9301
MEM 4435.000000 1777130176.0304
MEM 4435.000000 1777130176.1308
MEM 4435.000000 1777130176.2311
MEM 4435.000000 1777130176.3315
MEM 4435.000000 1777130176.4319
MEM 4435.000000 1777130176.5322
MEM 4435.000000 1777130176.6326
MEM 4435.000000 1777130176.7330
MEM 4435.000000 1777130176.8338
MEM 4435.000000 1777130176.9344
MEM 4435.000000 1777130177.0348
MEM 4435.000000 1777130177.1353
MEM 4435.000000 1777130177.2358
MEM 4435.000000 1777130177.3365
MEM 4435.000000 1777130177.4370
MEM 4435.000000 1777130177.5374
MEM 4435.000000 1777130177.6378
MEM 4435.000000 1777130177.7382
MEM 4435.000000 1777130177.8385
MEM 4435.000000 1777130177.9389
MEM 4435.000000 1777130178.0393
MEM 4435.000000 1777130178.1396
MEM 4435.000000 1777130178.2399
MEM 4435.000000 1777130178.3403
MEM 4435.000000 1777130178.4407
MEM 4435.000000 1777130178.5412
MEM 4435.000000 1777130178.6417
MEM 4435.000000 1777130178.7420
MEM 4435.000000 1777130178.8425
MEM 4435.000000 1777130178.9429
MEM 4435.000000 1777130179.0433
MEM 4435.000000 1777130179.1437
MEM 4435.000000 1777130179.2441
MEM 4435.000000 1777130179.3446
MEM 4435.000000 1777130179.4449
MEM 4435.000000 1777130179.5455
MEM 4435.000000 1777130179.6460
MEM 4435.000000 1777130179.7464
MEM 4435.000000 1777130179.8468
MEM 4435.000000 1777130179.9472
MEM 4435.000000 1777130180.0476
MEM 4435.000000 1777130180.1481
MEM 4435.000000 1777130180.2484
MEM 4435.000000 1777130180.3488
MEM 4435.000000 1777130180.4496
MEM 4435.000000 1777130180.5502
MEM 4435.000000 1777130180.6509
MEM 4435.000000 1777130180.7515
MEM 4435.000000 1777130180.8521
MEM 4435.000000 1777130180.9527
MEM 4435.000000 1777130181.0532
MEM 4435.000000 1777130181.1536
MEM 4435.000000 1777130181.2540
MEM 4435.000000 1777130181.3545
MEM 4435.000000 1777130181.4548
MEM 4435.000000 1777130181.5552
MEM 4435.000000 1777130181.6556
MEM 4435.000000 1777130181.7560
MEM 4435.000000 1777130181.8566
MEM 4435.000000 1777130181.9570
MEM 4435.000000 1777130182.0575
MEM 4435.000000 1777130182.1580
MEM 4435.000000 1777130182.2584
MEM 4435.000000 1777130182.3590
MEM 4435.000000 1777130182.4594
MEM 4435.000000 1777130182.5599
MEM 4435.000000 1777130182.6603
MEM 4435.000000 1777130182.7607
MEM 4435.000000 1777130182.8613
MEM 4435.000000 1777130182.9617
MEM 4435.000000 1777130183.0620
MEM 4435.000000 1777130183.1624
MEM 4435.000000 1777130183.2629
MEM 4435.000000 1777130183.3633
MEM 4435.000000 1777130183.4637
MEM 4435.000000 1777130183.5641
MEM 4435.000000 1777130183.6645
MEM 4435.000000 1777130183.7649
MEM 4435.000000 1777130183.8654
MEM 4435.000000 1777130183.9658
MEM 4435.000000 1777130184.0665
MEM 4435.000000 1777130184.1676
MEM 4435.000000 1777130184.2681
MEM 4435.000000 1777130184.3685
MEM 4435.000000 1777130184.4690
MEM 4435.000000 1777130184.5695
MEM 4435.000000 1777130184.6700
MEM 4435.000000 1777130184.7704
MEM 4435.000000 1777130184.8710
MEM 4435.000000 1777130184.9713
MEM 4435.000000 1777130185.0717
MEM 4435.000000 1777130185.1720
MEM 4435.000000 1777130185.2724
MEM 4435.000000 1777130185.3727
MEM 4435.000000 1777130185.4731
MEM 4435.000000 1777130185.5737
MEM 4435.000000 1777130185.6742
MEM 4435.000000 1777130185.7747
MEM 4435.000000 1777130185.8753
MEM 4435.000000 1777130185.9756
MEM 4435.000000 1777130186.0760
MEM 4435.000000 1777130186.1764
MEM 4435.000000 1777130186.2767
MEM 4435.000000 1777130186.3772
MEM 4435.000000 1777130186.4777
MEM 4435.000000 1777130186.5780
MEM 4435.000000 1777130186.6785
MEM 4435.000000 1777130186.7789
MEM 4435.000000 1777130186.8793
MEM 4435.000000 1777130186.9797
MEM 4435.000000 1777130187.0801
MEM 4435.000000 1777130187.1805
MEM 4435.000000 1777130187.2808
MEM 4435.000000 1777130187.3816
MEM 4435.000000 1777130187.4822
MEM 4435.000000 1777130187.5826
MEM 4435.000000 1777130187.6832
MEM 4435.000000 1777130187.7836
MEM 4435.000000 1777130187.8841
MEM 4435.000000 1777130187.9845
MEM 4435.000000 1777130188.0849
MEM 4435.000000 1777130188.1854
MEM 4435.000000 1777130188.2857
MEM 4435.000000 1777130188.3861
MEM 4435.000000 1777130188.4865
MEM 4435.000000 1777130188.5869
MEM 4435.000000 1777130188.6873
MEM 4435.000000 1777130188.7877
MEM 4435.000000 1777130188.8881
MEM 4435.000000 1777130188.9885
MEM 4435.000000 1777130189.0888
MEM 4435.000000 1777130189.1893
MEM 4435.000000 1777130189.2897
MEM 4435.000000 1777130189.3901
MEM 4435.000000 1777130189.4905
MEM 4435.000000 1777130189.5909
MEM 4435.000000 1777130189.6913
MEM 4435.000000 1777130189.7916
MEM 4435.000000 1777130189.8920
MEM 4435.000000 1777130189.9925
MEM 4435.000000 1777130190.0929
MEM 4435.000000 1777130190.1934
MEM 4435.000000 1777130190.2938
MEM 4435.000000 1777130190.3942
MEM 4435.000000 1777130190.4945
MEM 4435.000000 1777130190.5949
MEM 4435.000000 1777130190.6953
MEM 4435.000000 1777130190.7957
MEM 4435.000000 1777130190.8961
MEM 4435.000000 1777130190.9965
MEM 4435.000000 1777130191.0970
MEM 4435.000000 1777130191.1975
MEM 4435.000000 1777130191.2980
MEM 4435.000000 1777130191.3984
MEM 4435.000000 1777130191.4988
MEM 4435.000000 1777130191.5992
MEM 4435.000000 1777130191.6996
MEM 4435.000000 1777130191.8000
MEM 4435.000000 1777130191.9004
MEM 4435.000000 1777130192.0008
MEM 4435.000000 1777130192.1013
MEM 4435.000000 1777130192.2017
MEM 4435.000000 1777130192.3021
MEM 4435.000000 1777130192.4025
MEM 4435.000000 1777130192.5029
MEM 4435.000000 1777130192.6032
MEM 4435.000000 1777130192.7036
MEM 4435.000000 1777130192.8040
MEM 4435.000000 1777130192.9043
MEM 4435.000000 1777130193.0046
MEM 4435.000000 1777130193.1050
MEM 4435.000000 1777130193.2053
MEM 4435.000000 1777130193.3059
MEM 4435.000000 1777130193.4063
MEM 4435.000000 1777130193.5067
MEM 4435.000000 1777130193.6070
MEM 4435.000000 1777130193.7073
MEM 4440.375000 1777130193.8078
MEM 4459.375000 1777130193.9081
MEM 4473.679688 1777130194.0086
MEM 4482.054688 1777130194.1090
MEM 4517.179688 1777130194.2095
MEM 4508.808594 1777130194.3098
MEM 4506.644531 1777130194.4104
MEM 4482.640625 1777130194.5107
MEM 4498.765625 1777130194.6112
MEM 4457.085938 1777130194.7115
MEM 4457.085938 1777130194.8120
MEM 4457.085938 1777130194.9124
MEM 4457.085938 1777130195.0129
MEM 4457.085938 1777130195.1134
MEM 4457.085938 1777130195.2139
MEM 4457.085938 1777130195.3143
MEM 4457.085938 1777130195.4148
MEM 4457.335938 1777130195.5153
MEM 4457.335938 1777130195.6159
MEM 4457.335938 1777130195.7163
MEM 4457.335938 1777130195.8167
MEM 4457.335938 1777130195.9172
MEM 4457.335938 1777130196.0177
MEM 4457.335938 1777130196.1182
MEM 4457.335938 1777130196.2186
MEM 4457.335938 1777130196.3191
MEM 4457.335938 1777130196.4195
MEM 4457.335938 1777130196.5200
MEM 4457.335938 1777130196.6205
MEM 4457.335938 1777130196.7209
MEM 4457.335938 1777130196.8213
MEM 4457.335938 1777130196.9219
MEM 4457.335938 1777130197.0224
MEM 4457.335938 1777130197.1229
MEM 4457.335938 1777130197.2233
MEM 4457.335938 1777130197.3238
MEM 4457.335938 1777130197.4243
MEM 4457.335938 1777130197.5247
MEM 4457.335938 1777130197.6253
MEM 4457.335938 1777130197.7257
MEM 4457.335938 1777130197.8262
MEM 4457.335938 1777130197.9267
MEM 4457.335938 1777130198.0272
MEM 4457.335938 1777130198.1279
MEM 4457.335938 1777130198.2284
MEM 4457.335938 1777130198.3290
MEM 4457.335938 1777130198.4295
MEM 4457.335938 1777130198.5300
MEM 4457.335938 1777130198.6305
MEM 4457.335938 1777130198.7310
MEM 4457.335938 1777130198.8314
MEM 4457.335938 1777130198.9319
MEM 4457.335938 1777130199.0324
MEM 4457.335938 1777130199.1328
MEM 4457.335938 1777130199.2334
MEM 4457.335938 1777130199.3338
MEM 4457.335938 1777130199.4345
MEM 4457.335938 1777130199.5350
MEM 4457.335938 1777130199.6355
MEM 4457.335938 1777130199.7359
MEM 4457.335938 1777130199.8364
MEM 4457.335938 1777130199.9369
MEM 4457.335938 1777130200.0374
MEM 4457.335938 1777130200.1380
MEM 4457.335938 1777130200.2386
MEM 4457.335938 1777130200.3390
MEM 4457.335938 1777130200.4399
MEM 4457.335938 1777130200.5405
MEM 4457.335938 1777130200.6410
MEM 4457.335938 1777130200.7415
MEM 4457.335938 1777130200.8420
MEM 4457.335938 1777130200.9426
MEM 4457.335938 1777130201.0431
MEM 4457.335938 1777130201.1437
MEM 4457.335938 1777130201.2442
MEM 4457.335938 1777130201.3447
MEM 4457.335938 1777130201.4453
MEM 4457.335938 1777130201.5458
MEM 4457.335938 1777130201.6463
MEM 4457.335938 1777130201.7468
MEM 4457.335938 1777130201.8473
MEM 4457.335938 1777130201.9478
MEM 4457.335938 1777130202.0483
MEM 4457.335938 1777130202.1488
MEM 4457.335938 1777130202.2494
MEM 4457.335938 1777130202.3498
MEM 4457.335938 1777130202.4504
MEM 4457.335938 1777130202.5509
MEM 4457.335938 1777130202.6514
MEM 4457.335938 1777130202.7519
MEM 4457.335938 1777130202.8524
MEM 4457.335938 1777130202.9529
MEM 4457.335938 1777130203.0534
MEM 4434.085938 1777130203.1540
MEM 4434.085938 1777130203.2545
MEM 4434.085938 1777130203.3550
MEM 4434.085938 1777130203.4555
MEM 4434.085938 1777130203.5560
MEM 4434.085938 1777130203.6567
MEM 4434.085938 1777130203.7574
MEM 4434.085938 1777130203.8579
MEM 4434.085938 1777130203.9584
MEM 4434.085938 1777130204.0590
MEM 4434.085938 1777130204.1595
MEM 4434.085938 1777130204.2601
MEM 4434.085938 1777130204.3607
MEM 4434.085938 1777130204.4617
MEM 4434.085938 1777130204.5623
MEM 4434.085938 1777130204.6632
MEM 4434.085938 1777130204.7637
MEM 4434.085938 1777130204.8647
MEM 4434.085938 1777130204.9654
MEM 4434.085938 1777130205.0660
MEM 4434.085938 1777130205.1666
MEM 4434.085938 1777130205.2672
MEM 4434.085938 1777130205.3677
MEM 4434.085938 1777130205.4682
MEM 4434.085938 1777130205.5687
MEM 4434.085938 1777130205.6694
MEM 4434.085938 1777130205.7699
MEM 4434.085938 1777130205.8703
MEM 4434.085938 1777130205.9708
MEM 4434.085938 1777130206.0713
MEM 4434.085938 1777130206.1719
MEM 4434.085938 1777130206.2723
MEM 4434.085938 1777130206.3731
MEM 4434.085938 1777130206.4735
MEM 4434.085938 1777130206.5741
MEM 4434.085938 1777130206.6746
MEM 4434.085938 1777130206.7751
MEM 4434.085938 1777130206.8756
MEM 4434.085938 1777130206.9764
MEM 4434.085938 1777130207.0774
MEM 4434.085938 1777130207.1780
MEM 4434.085938 1777130207.2785
MEM 4434.085938 1777130207.3791
MEM 4434.085938 1777130207.4795
MEM 4434.085938 1777130207.5801
MEM 4434.085938 1777130207.6807
MEM 4434.085938 1777130207.7813
MEM 4434.085938 1777130207.8818
MEM 4434.085938 1777130207.9823
MEM 4434.085938 1777130208.0828
MEM 4434.085938 1777130208.1833
MEM 4434.085938 1777130208.2838
MEM 4434.085938 1777130208.3843
MEM 4434.085938 1777130208.4847
MEM 4434.085938 1777130208.5853
MEM 4434.085938 1777130208.6859
MEM 4434.085938 1777130208.7864
MEM 4434.085938 1777130208.8869
MEM 4434.085938 1777130208.9874
MEM 4434.085938 1777130209.0878
MEM 4434.085938 1777130209.1884
MEM 4434.085938 1777130209.2889
MEM 4434.085938 1777130209.3895
MEM 4434.085938 1777130209.4900
MEM 4434.085938 1777130209.5906
MEM 4434.085938 1777130209.6910
MEM 4434.085938 1777130209.7916
MEM 4434.085938 1777130209.8921
MEM 4434.085938 1777130209.9925
MEM 4434.085938 1777130210.0931
MEM 4434.085938 1777130210.1938
MEM 4434.085938 1777130210.2946
MEM 4434.085938 1777130210.3960
MEM 4434.085938 1777130210.4975
MEM 4434.085938 1777130210.5981
MEM 4434.085938 1777130210.6987
MEM 4434.085938 1777130210.7993
MEM 4434.085938 1777130210.8997
MEM 4434.085938 1777130211.0002
MEM 4434.085938 1777130211.1008
MEM 4433.835938 1777130211.2014
MEM 4433.835938 1777130211.3019
MEM 4433.835938 1777130211.4029
MEM 4433.835938 1777130211.5035
MEM 4433.835938 1777130211.6041
MEM 4433.835938 1777130211.7046
MEM 4433.835938 1777130211.8052
MEM 4433.835938 1777130211.9058
MEM 4433.835938 1777130212.0064
MEM 4433.835938 1777130212.1069
MEM 4433.835938 1777130212.2076
MEM 4433.835938 1777130212.3083
MEM 4433.835938 1777130212.4089
MEM 4433.835938 1777130212.5097
MEM 4433.835938 1777130212.6104
MEM 4433.835938 1777130212.7109
MEM 4433.835938 1777130212.8117
MEM 4433.835938 1777130212.9134
MEM 4433.835938 1777130213.0142
MEM 4433.835938 1777130213.1148
MEM 4433.835938 1777130213.2156
MEM 4433.835938 1777130213.3166
MEM 4433.835938 1777130213.4175
MEM 4433.835938 1777130213.5181
MEM 4433.835938 1777130213.6186
MEM 4433.835938 1777130213.7192
MEM 4433.835938 1777130213.8197
MEM 4433.835938 1777130213.9202
MEM 4433.835938 1777130214.0208
MEM 4433.835938 1777130214.1213
MEM 4433.835938 1777130214.2217
MEM 4433.835938 1777130214.3222
MEM 4433.835938 1777130214.4227
MEM 4433.835938 1777130214.5232
MEM 4433.835938 1777130214.6237
MEM 4433.835938 1777130214.7242
MEM 4433.835938 1777130214.8247
MEM 4433.835938 1777130214.9254
MEM 4433.835938 1777130215.0263
MEM 4433.835938 1777130215.1277
MEM 4433.835938 1777130215.2284
MEM 4433.835938 1777130215.3295
MEM 4433.835938 1777130215.4302
MEM 4433.835938 1777130215.5321
MEM 4433.835938 1777130215.6327
MEM 4433.835938 1777130215.7342
MEM 4433.835938 1777130215.8347
MEM 4433.835938 1777130215.9352
MEM 4433.835938 1777130216.0357
MEM 4433.835938 1777130216.1362
MEM 4433.835938 1777130216.2367
MEM 4433.835938 1777130216.3372
MEM 4433.835938 1777130216.4376
MEM 4433.835938 1777130216.5381
MEM 4433.835938 1777130216.6385
MEM 4433.835938 1777130216.7389
MEM 4433.835938 1777130216.8394
MEM 4433.835938 1777130216.9399
MEM 4433.835938 1777130217.0404
MEM 4433.835938 1777130217.1408
MEM 4433.835938 1777130217.2413
MEM 4433.835938 1777130217.3422
MEM 4433.835938 1777130217.4427
MEM 4433.835938 1777130217.5433
MEM 4433.835938 1777130217.6456
MEM 4433.835938 1777130217.7463
MEM 4433.835938 1777130217.8470
MEM 4433.835938 1777130217.9476
MEM 4433.835938 1777130218.0481
MEM 4433.835938 1777130218.1486
MEM 4433.835938 1777130218.2491
MEM 4433.835938 1777130218.3496
MEM 4433.835938 1777130218.4501
MEM 4433.835938 1777130218.5506
MEM 4433.835938 1777130218.6510
MEM 4433.835938 1777130218.7513
MEM 4433.835938 1777130218.8518
MEM 4433.835938 1777130218.9523
MEM 4433.835938 1777130219.0527
MEM 4433.835938 1777130219.1533
MEM 4433.835938 1777130219.2537
MEM 4433.835938 1777130219.3541
MEM 4433.835938 1777130219.4546
MEM 4433.835938 1777130219.5550
MEM 4433.835938 1777130219.6555
MEM 0.000000 1777130219.7559
MEM 0.000000 1777130219.8566
MEM 0.000000 1777130219.9572
